nd,snc
16.59611735048626,0.129288778637185
16.068741221528352,0.13552607989777588
16.35223396223145,0.17151695168399994
20.95858349751295,0.3802980355890138
19.43604898121015,0.24275847024969446
17.278888853164144,0.15864106940755773
15.44682635509458,0.13018261902381772
23.529650325588022,0.3754926612396752
21.80845911312601,0.26787832257932964
20.549560687383185,0.3160877672277737
18.987481255933986,0.19784319028137937
19.918723743140664,0.28900535347992956
21.99414063386479,0.28577126661932417
16.136087919112654,0.2658736747733391
19.418204517067657,0.24632439739781595
17.428966948413464,0.17129698877953706
13.889084443067754,0.1181078915818721
20.273682995998094,0.1834922252810571
22.638806407484374,0.38312079866145105
18.37607139733627,0.16936607353199398
21.575294513246707,0.3386327064111361
17.41212859538495,0.35650910199117664
16.241236953439778,0.20629072548460625
18.474246338559464,0.3051136184930538
16.019432643580803,0.16184930026293448
21.76704951169185,0.29064744152957817
21.913567588241868,0.3573002004098911
15.861623848493922,0.10414107918746893
18.08129788851822,0.18412632009337038
18.80189115783599,0.22003685492899097
18.55202893965449,0.16812572378879692
17.24593349813869,0.12916767705350948
17.86442772041069,0.21949748311305642
17.843019176510833,0.1311487541157366
21.36518455598058,0.4028575103000419
17.43814465156454,0.16084953318949474
17.25469340337418,0.12646012122133457
19.156200040717888,0.23557744229317104
19.255937035395373,0.16856221513831476
16.722838674499414,0.16812107267744478
17.07369646887021,0.11943123610754777
17.880094456623482,0.18692366370110006
20.24955417890588,0.22990947267855125
16.064868502418562,0.10596248495351257
17.590148758135427,0.17125340770127648
16.269671853550772,0.21657882985511143
17.291487950883685,0.14812884013818997
20.43330614462574,0.25325990109252444
19.571180626398377,0.3059049806892273
18.63044103968914,0.22166422839255218
13.067006798294193,0.07945862028419823
17.56967083736441,0.18150785372605177
19.010874081255007,0.14477039224314978
15.89744913150814,0.19019186143453184
17.062759969529484,0.26350088647624104
19.091126501888546,0.16906582544082258
17.657985288374334,0.17586628805779275
18.16002936855188,0.16119670047003837
22.790251327169596,0.28358582450371767
19.104624222074264,0.24992914873044955
17.245160351691588,0.15556751675262187
18.128430709799456,0.16396888399102597
15.819818793736758,0.122658559082858
19.508858386783057,0.22761324452699228
15.543773315668526,0.13423962345813176
19.71417989389589,0.17545619101501952
20.799358964480934,0.29732791889943233
21.803567496067142,0.2738078436411126
17.265765742261962,0.1749611802538393
23.632181448186284,0.3200310949020589
19.3916362268777,0.2624930885851698
20.11411886655187,0.24117299545938858
17.704989880445194,0.2574563832601031
15.735028157302773,0.10811362485964247
18.660951506048967,0.2702575034208548
17.1352787481785,0.21168301946584142
18.499249234015476,0.23042195586019948
16.461942642214364,0.13342968897174184
14.179797835888447,0.10874953433497009
20.04927263851069,0.21804233606491524
19.132984898104926,0.3840060302659957
23.812415062549015,0.4364441324371223
16.72841893306119,0.22400384186826222
18.577884103895627,0.16207122139268623
19.98199189270179,0.18503201907827319
20.44309174268902,0.20690703947427252
19.636247661460736,0.2007967863746211
17.74460794470002,0.19620184027772994
18.25327976617414,0.15349102900307532
19.84629828344711,0.2569679625470881
17.17905701719393,0.12175044704376638
14.497202795328791,0.09523478576959855
17.44731752702658,0.1125779210989347
17.123083834403197,0.16455458903628395
20.382345301755635,0.18220576504254016
22.077439465058745,0.39452926160896656
13.776630776628789,0.1476605502816976
12.857164021146602,0.08504893079058111
17.33922976630995,0.26992288568097167
21.141428523162762,0.22527002412968472
17.364331256918593,0.13342770651224398
21.84185584300626,0.45907291459250854
19.188190812754254,0.23129733734640381
14.72050723763734,0.15338264332755275
16.58084570956634,0.1097586009260965
19.659094587493087,0.18663975326770227
16.88286442257685,0.1369674495574114
17.684896255153877,0.15643163470426363
21.57385248654285,0.30934037593345953
17.32127785894178,0.1451410945813267
19.06433552182947,0.17348135180858543
18.28952341278106,0.1591210780544516
19.685753449865437,0.25515373924304113
19.120204554926243,0.20512415637181397
17.03460530149665,0.22934464135843816
22.34099371111321,0.34436194186855074
22.350739485653612,0.38059352426209364
16.967157818693277,0.13700937732137763
14.654843719550353,0.099057348960391
16.00833116432399,0.12348502812324427
16.634903065542645,0.16013354000811214
15.94992162990151,0.13253748607473945
18.61063017620724,0.3101555391970507
18.94342454080923,0.17825481654462735
17.260359208313133,0.14875984242454052
17.177245931108335,0.1830525904560051
18.69355206719389,0.17758048318960054
18.521339044464362,0.18991064005106673
20.6076576921191,0.23096740791139372
18.424379983537513,0.1313779012721597
18.538848100378,0.21354352119461764
14.683323874382122,0.14063548014783472
18.891032558097802,0.15730246775834628
16.910483270576403,0.21110021211340285
19.503162136774986,0.244808119081675
16.433569978012148,0.1733740140604961
18.44463185982427,0.12219864491385239
18.92769869206972,0.3764503022774452
14.142449889919671,0.07833806805823974
19.733333333333334,0.3005086825686029
17.32153444575727,0.19689588658921542
18.271288952889996,0.14966387475215592
14.873690418543298,0.12695157167070975
17.71904186022609,0.16295333150146635
15.86638655214924,0.2354905256160159
18.25181878303883,0.15181766236509045
18.93028144417181,0.23383523960591718
17.843019176510833,0.1819942349503143
15.922311389996114,0.16223987308396234
18.991694090955775,0.2355445347098061
20.665806433709662,0.20472183419164067
18.79834508082501,0.1745314393565431
19.002222092282906,0.2591437720015944
18.301183932558388,0.1794160831519241
15.54977670436317,0.17053923628476314
18.693314312876677,0.24135892933007694
18.494683920882057,0.2594047062897816
15.346950475221092,0.10912244008907927
21.489842561855436,0.3986325220743992
17.40140479642057,0.24241954377406666
17.3484549424117,0.2065070226892893
14.570899461293086,0.11415744299318702
14.825203764760426,0.110581181705042
19.56459387090193,0.23262022495412685
16.074825037928097,0.1411606601572972
17.61590190708384,0.21690031058693704
15.890738043135553,0.11538005404165594
18.730842064478693,0.20306236504502193
14.722016770054902,0.17132678793820597
15.728530340329534,0.10336368010359133
14.75699457507825,0.1749072140016797
17.074737674900508,0.3407234287545153
13.233291351738615,0.09228920681057257
18.924411043235487,0.31203723693580643
16.203154699694203,0.1755303917256811
20.361183113409147,0.23057365139966543
19.160839693963773,0.1587951552183819
16.243973241379916,0.21981191050424612
15.85685971433184,0.20464198701706973
16.83488441698764,0.18784150063179503
16.17295410382545,0.1816190328135498
17.63279772343446,0.14398387169742713
17.669307978651695,0.2573417913039851
18.006665432555803,0.1669686798946352
19.25801420476969,0.27489790793156066
18.6108689868164,0.18228977496664295
16.367175823716334,0.14082824569190705
18.342421989596808,0.2559944201847003
17.076819896508184,0.1514838928843733
16.024703152043447,0.09737870139949498
20.895294526120786,0.25908191460288077
14.380233346893615,0.12049911771369434
19.03937440615573,0.1752328057524503
17.493871942927775,0.18125294161044733
18.125243293386283,0.1400939862435583
17.164562977897873,0.1313922694002521
15.760146643423793,0.20385695657903258
15.911142147704057,0.21831247989211955
22.69077149660432,0.39609755580201544
16.819829567111157,0.16657124933919787
19.163159099341286,0.2573435313740981
19.64665648682012,0.2734387293677107
19.059205999551327,0.18521646161834165
17.87537101402063,0.3031753771013785
16.544888435203585,0.167737338106887
15.342895569104433,0.12689089509189283
22.58455716241127,0.2888837834519204
19.414999928463104,0.1487284590721208
22.259080544053628,0.32875177456977595
16.731872446189506,0.13703320591118373
18.821972974868142,0.2712961750344382
18.08940758197091,0.21934732662368994
15.628748439263388,0.13253182721158774
15.71637504147965,0.15158550048814454
17.05754964817632,0.23823823739603844
13.997142565538153,0.16536371294877966
20.082939138593346,0.2239011003394937
19.233073366238457,0.19779084353629145
20.457435486068793,0.244192197031046
21.239585683341378,0.2974999045293055
16.252999723128035,0.14460228257603933
20.999682537282954,0.19423746200164363
19.278773589393886,0.16914919277497875
18.312351630039824,0.21964829367293687
16.562340145979103,0.12515714836116149
16.07012410931816,0.13423576770009632
18.99730975106154,0.16939826278587855
22.615039243830644,0.3059294464712956
14.860237772884613,0.13480718231626748
18.366636418607882,0.1821524081184188
14.68483722907559,0.20017751027788958
18.404347312523747,0.18502869494417282
15.838350082421254,0.13487451781620133
15.303158715332815,0.10018818370865151
17.667044021127147,0.2271919754268591
18.012834930188593,0.1983129155187378
14.572729478187828,0.1610084824386417
16.99045483662976,0.18013303421652377
20.08448821022499,0.22299766374855884
18.589841909554323,0.15126165375497186
19.799438824819703,0.17382671473285258
16.817186975763153,0.21029068873112333
17.71051163072999,0.1532113003026505
18.1124880185529,0.1519366799047429
14.561135486859076,0.11613420913136271
17.243098458352677,0.2393987128013739
19.897068460789228,0.24345330038556265
15.046889674909194,0.10967139107705612
17.177245931108335,0.1869552457747938
17.856464749029506,0.11530242816710169
15.939608248357647,0.23917358421391974
18.359617522038842,0.25741853726188535
20.46134567096374,0.2677085592253045
17.681880241899865,0.12760150018031366
20.663440608421865,0.191277166294303
20.183381502832695,0.1779897776160308
11.260945292864578,0.052829790601977
19.502934252169453,0.29506747019930857
15.29037460481448,0.08148615668051319
17.245160351691588,0.18873122126895905
18.98490628543282,0.2679659232962578
20.92250250594109,0.19497881991991575
19.783719457057504,0.22130629900299867
17.209041551205317,0.1660012830067221
22.392062085579447,0.278245492754686
14.99451751659771,0.09998525601685403
19.24231448310381,0.31735596039960606
13.693469652031625,0.09240829178379303
15.64551763995753,0.3207017796595977
23.354276315532072,0.2714168696624244
17.91411609752364,0.14293484689281916
15.405049677153123,0.12349530448253218
16.72576189927117,0.17625364439606217
16.073442554585363,0.1466148615502959
16.60682590583362,0.17429108659741013
18.36881415152686,0.1424605768632882
19.734234213670415,0.34279785481173275
19.333333333333336,0.22368911641471995
18.50957710063751,0.23543208961357492
18.66166599684438,0.1591181575850845
18.220135381860732,0.1646030788528508
20.35354187031502,0.2254043808409289
16.649057364040498,0.1930737513906114
15.058995097061867,0.1082502151102346
18.695453992882868,0.19897403845847605
16.743555974364188,0.16467677716680354
17.790384419055645,0.18341482533000128
13.346660006658345,0.0810753109993491
16.857046004564385,0.2198564942022598
16.655196052750494,0.19805931090757253
20.1983497675759,0.4055134529288761
19.05524133203834,0.15773563739988605
17.03564889674982,0.16397030303570254
18.177641944616102,0.3597237310988962
16.813222309969152,0.2050124216655864
19.40217628114033,0.2709468855129534
17.544863129196028,0.19158186487715548
16.775378783602275,0.14056177538218304
18.698306518684163,0.25126518953182325
20.025095366675398,0.29595034003177834
16.662666186551434,0.1438508807165957
18.050053862646628,0.20820730046165373
19.149702637668064,0.1623694702612168
18.15415471271889,0.2819676336777501
16.875491762381984,0.2151779109045394
16.75045604685967,0.16267684213083156
16.204800386168156,0.14022261611871284
19.408818156245946,0.36304772436213634
19.709670497273947,0.3234483817617313
19.184021128706743,0.21989601784821963
17.945844458629786,0.17779525506431823
18.712087596583718,0.19465766910379953
20.074527806816945,0.23399412971795341
19.485607224022786,0.27091256279972137
18.231352726065673,0.15433513008442437
18.273234828872287,0.14808313289379768
19.35033734991604,0.23978118153782826
16.80238078368658,0.13279765216132997
15.906672254818801,0.20958666374017199
16.14765204810491,0.23530849094088999
13.910507619142527,0.07891849297921281
16.86811587976954,0.12310022581655274
15.855458225972392,0.2775712674067526
17.01972711623518,0.27136404201093106
15.598005570513745,0.1448192937121308
17.443496081793796,0.23102091110383052
18.368572193952488,0.1983293492592605
17.53016447916752,0.1881903542274292
18.355743878506622,0.23378424754371446
17.06223900899293,0.09964125127095318
19.406986141879713,0.2008686707496289
16.545962918152842,0.18038593245571405
20.544585661434013,0.2694893364428737
20.684723294687263,0.271798666859035
20.64644171656597,0.2586364389250526
19.079715814328985,0.21540116707901577
23.208427588079104,0.2603249976485126
15.944068907695216,0.11256131935438245
20.344368590185674,0.2630641392471433
16.521232130537694,0.12303321776775501
20.200770062329582,0.23733947846865763
19.247857023575378,0.24719177472436182
15.388307249337076,0.15616055302301393
19.17660611845126,0.15799116912929875
17.73884626086676,0.1493532333163266
17.043213051273845,0.22435767408678065
15.946020053780051,0.11522253236327101
18.521579006361442,0.2072498643305948
16.097756917588793,0.13011286733260158
15.908348611831324,0.1359983846047941
17.598989870002324,0.1875122431503504
19.663615582536643,0.19043639054118122
14.300271947686094,0.1330231949556252
14.204224723651762,0.1186898297395957
13.769208804833745,0.07984075878537993
14.205163380498892,0.1341545723896248
18.888209138095768,0.26698898668289556
18.40289832245635,0.15752219249647312
22.73225803908524,0.358533352621894
18.120093205548855,0.14695575318142756
16.775113842965254,0.1662397578322398
20.47632779577432,0.19535997412974007
18.352353769718174,0.27020529494500456
19.478763364808923,0.18887107447908946
16.186414056238647,0.2698049400426926
20.511676891197585,0.2923288820394868
21.470393051310865,0.27754019201317515
15.094664252274342,0.15877548801699556
17.873381822637196,0.1630898799716081
19.626286228196896,0.24310292359695013
18.846750383023597,0.19496071655527222
15.974145777891641,0.13593236442157386
20.558642410864046,0.230252494308271
16.40406453697782,0.10811199304340174
18.842505141302205,0.20172095387920866
17.453175451284885,0.25168699508635467
21.719422951205065,0.33689748652817963
19.2469333776694,0.2023949788759999
18.115186998758805,0.22998503624295052
21.64850520885398,0.34680123919065603
17.781638469687394,0.2377245578422752
18.60776420983695,0.16283996430636413
18.81394282027147,0.25272781505043634
20.097761069333075,0.2693839970733046
18.094320778753882,0.15616685818899273
15.368076580293899,0.13137468311414374
17.64388468185696,0.15782186671446183
19.046142799936042,0.15019525327372882
18.467990325605726,0.24576123372576927
13.958350746257796,0.08972684121557367
19.63556863336419,0.2765666323931828
14.818306995815083,0.1152233788852579
18.95374486597423,0.17125381070498238
17.53624817342638,0.2421618897704395
17.86840787535364,0.23750937369532038
20.869115937192934,0.32444255376343545
15.087006919126729,0.16003334538631264
16.065421805162096,0.27376568442620414
17.338973441354597,0.1986706694660425
18.107334302860693,0.14640639936516014
20.02109998088128,0.3337525735366533
17.24490262850639,0.2552947804858596
17.50885490259143,0.17580220003414684
19.606574860943404,0.28076882101163136
16.530376079609724,0.1086645630706217
17.8736304836669,0.15557839944721555
15.230087181482435,0.1352068712234929
17.716031659990275,0.1691413260688419
17.28300385414012,0.13119505800797304
17.05963396767677,0.14070893696033104
14.83629183979459,0.14280534017165017
20.509076581412003,0.3252676435751277
23.096127621554032,0.4316587345441042
16.916789818927757,0.16592659841657423
18.0682656119015,0.14952531965884397
20.76300128166018,0.2985088654737526
15.43502510525979,0.11535222553998674
20.918466058060332,0.22770539694454991
16.78279542335609,0.23796273553289907
18.42872154485432,0.2162805981827457
15.35389925140263,0.15031982741564728
19.69884373369271,0.1988514062271517
19.79292802998081,0.24584691194738584
18.32326996532612,0.3764195542554368
18.775634328683662,0.15315268746099023
19.210182485106984,0.21555682115331845
19.242545454163686,0.36184316885238865
17.868656605601018,0.21417806515807977
21.812127106013502,0.38009028135834416
17.72706656186773,0.13654665958364645
19.05734037640673,0.2483557363031316
19.444050789666004,0.21643052012567715
21.138695429104523,0.38428178035234806
19.10183237283795,0.18494216310225203
19.625606855443845,0.19167107355151078
17.312038200820453,0.21406151266164108
20.81730049742281,0.362658023454174
16.555361669259902,0.17725470193315476
14.229859060752812,0.13736749642343452
18.77279355284604,0.26052972210132197
15.6213529076923,0.17778768820754592
19.950382898024234,0.2311763424104558
16.61191005139251,0.15455164155064224
15.32782509758714,0.12144146218294627
17.219627044612654,0.20330447009179262
22.263273194508784,0.30714276889974584
24.16149369922683,0.4645333353859275
15.590595455808181,0.11362353450436118
14.866816142746309,0.20391516552961642
19.01765261832046,0.2950651698648139
15.42407929901238,0.13005051724637268
20.64105940433614,0.293879851280679
19.485151041526755,0.30291239193485103
16.402709803227296,0.2257634121769629
19.535039743439935,0.2160187004161094
14.356725098557662,0.1130187009462676
16.79179693911418,0.15249914150104657
15.39523735878513,0.10326571645902462
21.206707534278973,0.3826601528858227
19.907340912894977,0.21418256184816217
20.27697106462293,0.27712371534837194
20.583488528429772,0.27299253453964645
20.99079163188786,0.306544017067853
15.865546178923546,0.14660736953440331
17.884319637293697,0.23294765278774504
18.556101123050844,0.22828225275260589
17.043734593359783,0.18922646991400413
20.310041304186896,0.23585851758636203
18.856180831641268,0.2747465774718842
16.522846136318176,0.12067866949624685
17.248252729544006,0.20639740217630004
18.994502128540013,0.19707770646892306
17.3735431043872,0.1846338750104448
17.263191413460543,0.1732686879300847
19.104624222074264,0.43117247421344207
16.193277068654826,0.2300985693071052
17.63078116376142,0.20764001950966754
21.20293480734317,0.3147283528722307
18.5929496793214,0.20834988776456498
23.43861960288807,0.3932079240275904
17.714526368052983,0.1924795318730149
20.402178532913805,0.46747153501207334
18.071463077951872,0.28915375664318876
19.28568841855996,0.2038050651795213
18.132352914672225,0.21094680698476356
17.49996825393946,0.20549044481221806
16.452490524064874,0.12358094622481515
17.885313652392135,0.32340391289072307
18.818666855604363,0.20668250884683972
14.992738983328637,0.10651025285370229
16.328026348718467,0.18814196876144063
19.155271975214667,0.3515739567558835
16.06569844938796,0.1329370916590245
23.29749628894344,0.39249411802612155
16.4646422507276,0.16340016956909348
15.718919951588418,0.09840666704322286
19.067132861433457,0.36096629948620274
18.258392286531937,0.1765280389779144
20.213087069739966,0.22152962574333698
22.751996249413665,0.2666749843864322
